"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
2881301715	0.0	"Jeb Bush 2014"	"jebforpres"	""	""	""	""	""	""	"2014-11"	1.0	7.0	13.0	""	""
2550890816	1.0	"American Liberal"	"AmerLiberal"	"American Liberal blog: voice for the real people of #USA. #Progressive #Liberal #HumanRights #CivilRights @ACLU #DeathWithDignity #MyBodyMyChoice I am @JonHuie"	""	"Florida, USA"	28.75054	-82.5001	"Florida"	"2014-06"	766.0	2552.0	6192.0	134.0	12.0
3025003720	1.0	"Hussain"	"Chemzes"	"TV Show and Movie critic"	""	""	""	""	""	"2015-02"	306.0	259.0	28131.0	996.0	7.0
29086472	1.0	"Devin Michael"	"DvnMichael"	"Marketing Pro. ✈️. Young American on the road. I like good music and flying to new places. #Hillary2016"	""	"Based in AL - Live everywhere."	0.0	0.0	""	"2009-04"	643.0	1560.0	13577.0	312.0	20.0
2230473230	0.0	"MI Young Republicans"	"MichiganYR"	"official feed for Michigan Young Republicans #MiYR #MIGOP #GOP #YRNF helping engage young professionals in conservative politics @CJArndt is Chair"	""	"Michigan"	44.25029	-85.50033	"Michigan"	"2013-12"	271.0	92.0	66.0	26.0	7.0
144612867	0.0	"Barbara Texx"	"BarbArn"	"Wife, Mom, Grandmom  #ConservativeIndependent #NObama  #NoLiberals #NoAmnesty #NoCommonCore #NoHillary - Need a REAL Leader in 2016. #Trump2016"	""	"Las Vegas, NV"	36.17497	-115.13722	"Las Vegas"	"2010-05"	13118.0	12725.0	52039.0	651.0	182.0
3681348617	1.0	"emma"	"emmahoarty"	"I like puppies, the earth and @HillaryClinton || Cornell '19"	""	"New York, USA"	40.71427	-74.00597	"New York"	"2015-09"	282.0	310.0	863.0	1084.0	1.0
4481163393	0.0	"Silly Liberals"	"Democrats_LOL"	""	""	""	""	""	""	"2015-12"	31.0	28.0	852.0	74.0	1.0
4432916014	0.0	"Political Polls"	"PpollingNumbers"	"We are a non-partisan group dedicated to keep you informed with recent political polls from trusted polling companies and predictions from reputable pundits."	""	"New York, NY"	40.71427	-74.00597	"New York"	"2015-12"	2376.0	31.0	1054.0	564.0	62.0
258567574	1.0	"Tiffani Trump"	"SlayaTrump"	"when I send , you come!"	""	"Bridgetown,Barbados"	13.1	-59.61667	"Bridgetown"	"2011-02"	2864.0	1084.0	80503.0	2202.0	5.0
201547553	1.0	"TrumpFiorina2016"	"TrumpFiorina"	""	""	""	""	""	""	"2010-10"	6.0	3.0	67.0	6.0	""
14630564	0.0	"Tina Nguyen"	"tina_nguyen"	"I write about presidential elections and other hot messes @VanityFair. Practitioner of irrational exuberance. Sporadic tweeter. No fashion pitches pls"	""	"New York, NY"	40.71427	-74.00597	"New York"	"2008-05"	1360.0	398.0	5213.0	725.0	65.0
454912111	0.0	"MissMarie"	"galacticaactual"	"#Christian #ProIsrael #Conservative #CCOT #TCOT #2A #KY girl #BBN #GulfCoast #DefundPP #BanSharia #Cruz #CruzCrew Trump trolls = block"	""	"Gulf Coast of Alabama"	30.69022	-88.03953	"Gulf Coast Exploreum"	"2012-01"	2494.0	2486.0	3884.0	2351.0	41.0
2433566857	0.0	"Politics is Power"	"PoliticsIP"	"A brand new, youth led newsmagazine specialising in Politics, but we cover a whole lot more!"	""	"London"	51.50853	-0.12574	"London"	"2014-04"	9976.0	131.0	210.0	1.0	6.0
245953646	0.0	"Joe Borelli"	"BorelliJoe"	"A #Republican from #StatenIsland in the NYC Council; mine is an uphill fight.... Pics of my dog, kid & food. Occasional rants. West Ham & NY Rangers. #tcot #GOP"	""	"Staten Island, NY"	40.56233	-74.13986	"Staten Island"	"2011-02"	2552.0	1578.0	5841.0	3498.0	68.0
37769574	1.0	"Brianna"	"raininblack"	"I burn Benghazi ribbons at my Obama shrine. #UniteBlue #TWiBNation #FeelTheBlock"	""	"Pittsburgh, PA"	40.44062	-79.99589	"Pittsburgh"	"2009-05"	1909.0	1689.0	68649.0	62341.0	96.0
1528242061	0.0	"Liberal Metalhead"	"LibMetalhead"	"Coffee Party Progressive fighting for America's future. Atheist. Ultra-liberal. Very far left (more left than Obama). Metalhead. \m/ #ConnectTheLeft #UniteBlue"	""	"Arizona, USA"	34.5003	-111.50098	"Arizona"	"2013-06"	1107.0	1627.0	1140.0	1146.0	42.0
224444406	0.0	"Lizette"	"LizArianaB"	"20 y orgullosamente mexicana. I am a neuroscience major & aspiring doctor. Extreme dog lover. #DumpTrump & #FeelTheBern"	""	"California, USA"	34.68743	-116.78467	"Southern California"	"2010-12"	330.0	480.0	9274.0	6999.0	5.0
133758692	0.0	"Potemkin Villager"	"VocabuLarry"	"Guy who has too much change"	""	"Austin"	30.26715	-97.74306	"Austin"	"2010-04"	10179.0	921.0	11778.0	272980.0	771.0
48444278	1.0	"TN Senate Democrats"	"TNSenateDems"	"Fighting for regular people in the Tennessee General Assembly"	""	"Tennessee"	35.75035	-86.25027	"Tennessee"	"2009-06"	3483.0	1582.0	2544.0	302.0	150.0
20867272	0.0	"Deb"	"nyama2"	"History professor, dragonboat-paddler, cancer survivor, #UniteBlue  #grimmbabygrammaIRL,"	""	"PDX"	45.52345	-122.67621	"Portland"	"2009-02"	2213.0	2412.0	898.0	741.0	79.0
803826720	1.0	"Margaret"	"Margaretherapy"	"I love life,people, animals, pictures,politics and support President Obama. #UniteBlue #DefendObama #HillaryClinton2016"	""	""	""	""	""	"2012-09"	14897.0	12946.0	137384.0	47030.0	404.0
1720817863	0.0	"Liberal Latina"	"liberal_latina"	"Latina | Liberal | Feminist | College Graduate | 22"	""	"Los Angeles, California "	34.05223	-118.24368	"Los Angeles"	"2013-09"	572.0	271.0	6435.0	6886.0	21.0
532676436	0.0	"Ms. Wright"	"msonemic"	"Organizing For Action Founding Member. Former Secretary, Harris County Dem Party. State Democratic Executive Committee. National Delegate 2012. #UniteBlue"	""	"Texas"	31.25044	-99.25061	"Texas"	"2012-03"	1005.0	2014.0	18738.0	4252.0	45.0
1074310886	0.0	"Donald Trump "	"DonaldTrumpBRCI"	"Nothing is ever accomplished without passion. Without passion you don't have energy, and without energy you have nothing. So whenever you think, think big."	""	"New York, New York"	40.71427	-74.00597	"New York"	"2013-01"	43.0	52.0	54.0	2.0	""
2499303607	0.0	"LamarYoungDemocrats"	"LamarDemocrats"	"Official page of the Lamar High School Young Democrats."	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2014-05"	390.0	313.0	256.0	252.0	1.0
4718150518	1.0	"Polling 2016"	"BipartisanPolls"	"A Bipartisan Place Where Your Political Voices Can Be Heard By Voting and RTing. #Election2016"	""	"United States"	39.76	-98.5	"United States"	"2016-01"	966.0	1334.0	36.0	928.0	7.0
49733766	1.0	"stephanie"	"stephanieathome"	"praise be
#bernie2016"	""	""	""	""	""	"2009-06"	210.0	238.0	16110.0	4147.0	""
16028034	0.0	"#BernedOut"	"rodimusprime"	"✈️ I'm not voting for Bernie Sanders. All RTs of this account are an endorsement and the views of your employer! I host a show w/ my wife @saydatagain #TBGWT"	""	"I'm Not Cookies Yet."	0.0	0.0	""	"2008-08"	14003.0	984.0	425745.0	57.0	529.0
416842611	1.0	"World Politics"	"WorldAffairs2"	""	""	"United States"	39.76	-98.5	"United States"	"2011-11"	3611.0	152.0	6081.0	18.0	26.0
292362121	0.0	"Dan Drapak"	"drapakdan"	"#catholic # conservative # pro-life #pro2A # pro-Israel #Cruz2016 #cruzcrew  love Boxing  the Cubs Blackhawks Bulls and the Chicago Bears"	""	""	""	""	""	"2011-05"	1177.0	1305.0	7580.0	1291.0	29.0
4180165829	0.0	"Merica"	"RepublicanGary"	""	""	""	""	""	""	"2015-11"	69.0	226.0	116.0	163.0	""
355696604	0.0	"Watonga Republican"	"WatongaNews"	"Simulcast of Facebook posts. https://t.co/AvgdPaREhT"	""	"Watonga, OK"	35.85988	-98.4197	"Watonga Regional Airport"	"2011-08"	340.0	60.0	4367.0	5.0	4.0
3012414755	0.0	"Vagabond⛺"	"carryonrepub"	"Wannabe Professional Traveler // Chicagoan  // Lover of America // Chaco Enthusiast // Joshua 1:8 // Est. 2-2-15 // @MidClassRepub is pretty okay"	""	"Everywhere the Light Touches "	0.0	0.0	""	"2015-02"	819.0	742.0	5728.0	2007.0	16.0
595578809	1.0	"okay"	"amcnal"	"Really just a child in a slightly bigger child's body. Owner of http://t.co/R3wQztzOBc, writer at http://t.co/Ae11Bj9ztU and http://t.co/hro9F6oNC1"	""	"Allston - Brighton, Boston"	0.0	0.0	""	"2012-05"	183.0	371.0	4401.0	4753.0	1.0
998576058	0.0	"Patrick Howley"	"PatrickHowleyDC"	"Reporter, Breitbart News. 2016. Covering Hillary Clinton. Also well known to the Rubio campaign. https://t.co/xCTWcvzk1k"	""	"Washington, D.C."	38.89511	-77.03637	"Washington"	"2012-12"	6998.0	3226.0	6214.0	6863.0	223.0
4020420568	1.0	"Lil' Bernie"	"LilBernieTweets"	"As seen in TIME! Lil' Bernie™, the FIRST nationally-known official unofficial mascot of the Bernie Sanders campaign! Created by Emily Engel, has raised $3.5k."	""	"Ludlow, MA"	42.16009	-72.47592	"Ludlow"	"2015-10"	1294.0	393.0	1291.0	1516.0	25.0
1645328954	0.0	"Sean Burke"	"Sea_Bunker"	"Reader. Writer. Ultrarunner."	""	"New England"	44.2056	-70.3064	"New England Region"	"2013-08"	961.0	999.0	24881.0	34068.0	73.0
137733112	1.0	"Craft Beer Lady"	"KellyLReynolds"	"I like craft beer, local food, modern design, and saving the world from right wing nutjobs. It's all  in a days work."	""	"Wilmington,NC"	34.22573	-77.94471	"Wilmington"	"2010-04"	1614.0	1571.0	9042.0	550.0	90.0
21659492	1.0	"Republican In Exile"	"IowaObamacan"	"Too much hypocrisy, hyperbole on the right lately. Light not heat.  The 's' at the end of my tweets lets the reader know whether 'satire' or 'serious'."	""	""	""	""	""	"2009-02"	939.0	708.0	12498.0	4.0	45.0
4701041535	0.0	"Bernie's Spotify"	"BerniesSpotify"	""	""	""	""	""	""	"2016-01"	1768.0	3.0	62.0	263.0	""
3303928256	0.0	"CONSTITUTION4CARSON"	"CARSON4POTUS"	"We are Conservatives who through and through believe America needs healing, inspiration, and revision. Dr. Ben Carson is just the one for that job."	""	"New England"	44.2056	-70.3064	"New England Region"	"2015-08"	888.0	163.0	15495.0	13301.0	65.0
3237579812	0.0	"JustTeaPartyThings™"	"ConservativesDo"	"Proud Conservative. Despiser of Satire."	""	""	""	""	""	"2015-06"	2420.0	1738.0	275.0	550.0	24.0
113072081	1.0	"Paula K. Peyton"	"paulakirsten"	"Writer. Elephant adopter. Activist. @uofmemphis student. Change agent. #Hillary2016"	""	"Memphis, Tennessee"	35.14953	-90.04898	"Memphis"	"2010-02"	276.0	712.0	9806.0	257.0	9.0
429695311	1.0	"the madame"	"brunchplug"	"Body mods, weird shit, cats, complaints and benedicts. #feelthebern"	""	"♡Vegas w/ @AdultRaverProbs♡"	0.0	0.0	""	"2011-12"	1921.0	724.0	130530.0	33176.0	41.0
2195608503	1.0	"Iowa For Trump"	"bgleason62"	"Constitutional Conservative, Anti-Liberal, Anti-PC, Anti-Hillary, Anti-Establishment, Anti-Trolls, Anti-Terrorist, Anti-ISIS
Pro-Freedom, Pro-USA, Pro-Military"	""	"USA"	39.76	-98.5	"United States"	"2013-11"	1107.0	1300.0	3790.0	1407.0	15.0
2730970120	1.0	"Gallagher & Graham"	"GallagherSpirit"	"Gallagher & Graham Fine Spirits. Featuring craft beer, organic wines & spirits."	""	"1939 12th Street, NW"	0.0	0.0	""	"2014-08"	262.0	531.0	930.0	855.0	17.0
73829621	1.0	"MARCH 4TH"	"HereIsZarah"	"God first ➕.Proud mommy of Leah Helena Cruz 03/25/15.Married.Honduran and Dominican.A true fatass.Avid reader & insane @saints fan.Bernie Sanders 2016"	""	"North Miami, FL"	25.77427	-80.19366	"Miami"	"2009-09"	89104.0	66836.0	178547.0	406.0	148.0
22963273	0.0	"J. R. R. Woken"	"JustinCaffier"	"staff writer at Obsev, contributing writer @vice & @complexmag, tweet writer at here"	""	"Los Angeles"	34.05223	-118.24368	"Los Angeles"	"2009-03"	1112.0	567.0	4041.0	1228.0	11.0
3639474493	0.0	"Donald Trump 2016"	"gotrump2016"	"Part of the trump movement. You attack trump you attack us. End victimhood culture. Anti feminist. Anti PC."	""	""	""	""	""	"2015-09"	163.0	102.0	1287.0	266.0	3.0
137514668	1.0	"Hawaii Dems"	"HawaiiDems"	"The official twitter account for the Hawaii Democratic Party."	True	"Honolulu, Hawaii"	21.30694	-157.85833	"Honolulu"	"2010-04"	1417.0	253.0	11286.0	39.0	72.0
22997510	0.0	"Julia Bush"	"jabush"	"Associate social media editor @HuffingtonPost. RTs are cries for help. https://t.co/L5qFwXhytF"	True	"Brooklyn, NY"	40.6501	-73.94958	"Brooklyn"	"2009-03"	1465.0	759.0	3782.0	2288.0	38.0
16305487	1.0	"D'AngeloBadalamenti"	"ethanves"	"My script 'Republican Uncle' made the 2013 Black List"	""	"Toronto"	43.70011	-79.4163	"Toronto"	"2008-09"	780.0	1022.0	21446.0	6174.0	32.0
357561890	0.0	"Danielle Cullum"	"daniellecullum"	"Christian, conservative, coffee loving, Californian, & proud member of the #CruzCrew! RT do not = endorsements."	""	"Sacramento, CA"	38.58157	-121.4944	"Sacramento"	"2011-08"	374.0	539.0	1963.0	422.0	10.0
2497454401	0.0	"Marjorie Connolly"	"MK_Connolly"	"Health policy, etc. @PewTrusts. @UMass and #nhpolitics alum. Views my own; RTs not endorsements."	""	""	""	""	""	"2014-05"	247.0	762.0	504.0	463.0	12.0
364010095	0.0	"Whitney❗️"	"whitneymlj"	"Aggie • @tamuCR • Tweet/RT ≠ endorsement • #AllInForJeb & @teamgeorgep for life •"	""	"Aggieland "	30.629	-96.337	"Aggieland Knights Inn"	"2011-08"	735.0	1091.0	7674.0	4873.0	13.0
346815292	1.0	"Eden Schulz"	"edenwillow"	"clotheshorse/rabblerouser #FeelTheBern"	""	"New York, NY"	40.71427	-74.00597	"New York"	"2011-08"	469.0	1338.0	2883.0	3962.0	19.0
25911706	0.0	"Tokyo Sexwale"	"mlhartzell"	"I'm all about that FIFA, and anti-apartheid."	""	"South Africa"	-29.0	24.0	"South Africa"	"2009-03"	222.0	226.0	7536.0	7130.0	7.0
57684806	1.0	"DearCongress"	"DearCongress"	"We are Not Congress, but we are Holding Congress Accountable, we hope?"	""	"USA"	39.76	-98.5	"United States"	"2009-07"	1446.0	50.0	97.0	""	5.0
20144167	0.0	"Joy__Hart"	"Joy__Hart"	"I enjoy following Politics, Progressive, Democrat, Liberal ~ Happily Married to @JJ__Hart  Voted twice for President Obama ~"	""	"Pennsylvania"	40.27245	-76.90567	"Pennsylvania"	"2009-02"	7093.0	3384.0	103615.0	139.0	373.0
31290464	1.0	"Chuck Daly"	"ChuckDaly"	"Film & TV maker. Writer. Occasional journalist. Coffee drinker. Music listener. Boston sports fan. Constant bio rewriter. #Hillary2016"	""	"New York/Boston"	42.68562	-78.7767	"North Boston"	"2009-04"	786.0	739.0	21940.0	1500.0	24.0
2355934457	1.0	"Momma"	"RiverBih"	"You can't influence the world by trying to be like it #Mother #MOSTDOPE #BlackLivesMatter #FeelTheBern Love yourself | I block meanies"	""	"SF East Bay"	0.0	0.0	""	"2014-02"	382.0	336.0	7989.0	5245.0	15.0
361870867	0.0	"Stefanie Cruz"	"Stefanie_Cruz"	"FOX40 news anchor, recovering helicopter mom of two, children's book author, runner and always on the run. #GirlsRunFast Ambassador #AmbasSRAdor #TeamSRA"	True	"Sacramento"	38.58157	-121.4944	"Sacramento"	"2011-08"	3936.0	885.0	9301.0	707.0	117.0
525761544	0.0	"Ross the Boss"	"RossElmo"	"Christian, husband, Conservative, #ProLife; 2 Cor 4:2;1 Samuel 8:6-22; @tedcruz for POTUS; SacKings/SFGiants/Niners"	""	"Sacramento, CA"	38.58157	-121.4944	"Sacramento"	"2012-03"	2349.0	2463.0	13063.0	8805.0	37.0
305163717	1.0	"Erich Dunkelberger"	"Jarhead1Mar"	"Retired, combat Marine veteran; Constitutional Conservative & Tea Party member! LET FREEDOM RING!  #PJNET #tcot #DTOM #Haction Sentinel #CruzCrew #cruztovictory"	""	"Winston-Salem, NC"	36.09986	-80.24422	"Winston-Salem"	"2011-05"	1809.0	1966.0	3927.0	2.0	50.0
1021559718	0.0	"Donald J. Trump"	"pealDonaldTrump"	"The official twitter page of liberal troll Donald J. Trump."	""	"New York, NY"	40.71427	-74.00597	"New York"	"2012-12"	290.0	468.0	124.0	230.0	4.0
44032833	0.0	"Kansas Politics"	"kansaspolitics"	"Political news from the state of Kansas. Red state? Blue State? Sunflower State."	""	"Kansas"	38.50029	-98.50063	"Kansas"	"2009-06"	1600.0	397.0	618.0	""	71.0
3002952799	1.0	"Ted Cruz"	"VoteTedCruz"	"Non-Elitist...Princeton and Harvard Grad.  Proud to be born in Canada. Cruz/Jesus 2016"	""	"verified account"	0.0	0.0	""	"2015-01"	2619.0	2658.0	248.0	326.0	31.0
8849102	1.0	"Ok Republican Senate"	"OKREPSENATE"	"Information about the Oklahoma Republican Senate"	""	"Oklahoma"	35.46756	-97.51643	"Oklahoma City"	"2007-09"	1751.0	83.0	145.0	1.0	99.0
2345807090	1.0	"BeefSandwichPharoah"	"StuntBirdArmy"	"The original @stunt_bird, back and better than ever."	""	"Exile"	-70.5428	-70.87703	"Exile Nunatak"	"2014-02"	770.0	446.0	6555.0	3235.0	6.0
343772856	0.0	"Queen Of Liberty.com"	"MercuryOneOC"	"Alexis Deacon. Whimsical Passionate patriot. Founder of @QueenofLiberty1 Followed by @seanhannity @tedcruz Published at Fox News http://t.co/TTahCbDgLt"	""	"Northern Virginia "	38.34982	-81.63262	"Charleston"	"2011-07"	64848.0	65198.0	13718.0	17055.0	458.0
2644762419	0.0	"Graham Greene"	"Rafeolla"	"Graham Greene C.M. order of Canada, actor, Longmire,Oscar nominee Grammy winner and stuff to numerous to mention, and I like photo bombing"	""	""	""	""	""	"2014-06"	3203.0	58.0	2274.0	37.0	77.0
2339476988	0.0	"Kent County GOP"	"KentRepublicans"	"Twitter for Kent County Republican Committee. Check out our website http://t.co/uzd7S2pbHM and add us on Facebook, Kent County Delaware Republicans!"	""	""	""	""	""	"2014-02"	499.0	1026.0	85.0	11.0	13.0
53192639	1.0	"CO Senate Democrats"	"COSenDem"	"The official Twitter account of the Colorado State Senate Democrats. #COpolitics #COleg"	""	"Colorado"	39.00027	-105.50083	"Colorado"	"2009-07"	7514.0	4114.0	12322.0	99.0	324.0
18653454	1.0	"Clinton Pope"	"clintonpope"	"Avid #NEVADA and #Broncos fan, principal @CBPStrategies, strategic communications consultant for organizations solving today's/tmrw's problems. #ActOnClimate"	""	"Las Vegas"	36.17497	-115.13722	"Las Vegas"	"2009-01"	645.0	792.0	4727.0	3958.0	35.0
1348083672	1.0	"ᶜʰᵉᵈ"	"ChadMitchell67"	"MBA '15. UTC '19. Nashville, TN #Cruz2016 #Forever43 @momac25"	""	"Sunnyvale"	37.36883	-122.03635	"Sunnyvale"	"2013-04"	674.0	566.0	6024.0	7790.0	2.0
36444204	0.0	"Tim Fernholz"	"TimFernholz"	"Economics and politics writer @qz, host of @actualitypod. 
Byproduct of yesterday's trades, he is. Say hi: tim@qz.com | +1 347 778 1414"	True	"Boshwash Megalolpolis"	0.0	0.0	""	"2009-04"	9568.0	709.0	29386.0	8132.0	580.0
932966863	0.0	"TweetyBird"	"TweetB133"	"Married, mom of 2. Activist not a protestor. Not from TX, but Ted Cruz is my Senator."	""	""	""	""	""	"2012-11"	2356.0	2307.0	12716.0	1728.0	35.0
1113351625	1.0	"Matthew Golden"	"GoldenMatthew"	"The biggest St. Louis Cardinals fan that you will ever meet. I run @BirdsOnTheBat13. Be excellent to each other. #FeelTheBern"	""	"Davenport, Iowa"	41.52364	-90.57764	"Davenport"	"2013-01"	2902.0	1627.0	7443.0	11995.0	22.0
112541613	0.0	"Republican Party"	"MiamiCountyGOP"	"Updates from the Miami County Republican Party."	""	"Troy, OH"	40.0395	-84.20328	"Troy"	"2010-02"	546.0	79.0	178.0	""	11.0
756899642	0.0	"Deb"	"deck449"	"Cat Lover, History Freak, Democrat/Liberal Facts Matter. No GOP/Conservative Trolls. Warning- I swear sometimes. #Hillary2016 #LGBT #Uniteblue #ImWithHer"	""	"York, PA"	39.91996	-76.72651	"York County"	"2012-08"	1701.0	1932.0	17876.0	9220.0	109.0
15976705	1.0	"Amy Siskind"	"Amy_Siskind"	"I care deeply about women's rights, LGBT rights and equality. former Wall Street exec. Mother. Dog Lover. Jock. Hillary Democrat. Cornellian. I smile a lot!"	""	"New York"	40.71427	-74.00597	"New York"	"2008-08"	1821.0	190.0	6999.0	1234.0	110.0
36837724	0.0	"Tom Hensley™"	"tomhensleyy"	"Husband, dad, scribbler. Jack of all tweets, master of none. I like jokes, Bernie Sanders and the Seattle Seahawks. Stop your monstering."	""	"Los Angeles, CA "	34.05223	-118.24368	"Los Angeles"	"2009-05"	1198.0	888.0	27115.0	5416.0	39.0
306939659	1.0	"Joe Brauch"	"irishfanjoe72"	"#God, #Country, #Notre Dame, #Iowa State, #Bears, #Blackhawks, #Yankees, #Tony Stewart, #Constitution, #Tea Party, #1A, #2A, #Conservative, #CruzCrew"	""	"South Bend, IN"	41.68338	-86.25001	"South Bend"	"2011-05"	1012.0	1688.0	1298.0	613.0	23.0
1202789064	1.0	"Grant Morrow"	"RealGrantMorrow"	"27 • INFJ • Taurus • Hillary Clinton Supporter"	""	"Columbus, OH"	39.96118	-82.99879	"Columbus"	"2013-02"	1341.0	1373.0	8172.0	10174.0	10.0
24355160	0.0	"graham funke"	"grahamfunke"	"I play bad music well."	True	""	""	""	""	"2009-03"	7308.0	507.0	11712.0	""	135.0
30421467	0.0	"Dakota Nichols"	"NotJesseBrdford"	"Just here for a good time. #Birmingham #FreeUAB #Democrat #Hillary2016 #Marlins #Blazers"	""	"Birmingham and Hatton, AL"	0.0	0.0	""	"2009-04"	819.0	915.0	20718.0	21935.0	25.0
705577153	0.0	"Sherri P"	"sunsetflyers"	"Happily married, mother of 4, grandma to 7. Love my God, my guns and my country! Proud Marine Mom #ProLife #DefundPP #PJNET #CruzCrew"	""	""	""	""	""	"2012-07"	1336.0	1460.0	7087.0	3908.0	27.0
18205761	0.0	"Mickey White"	"BiasedGirl"	"Sassy Conservative Girl, Rabid Steelers Fan,Politics, Pop Culture, Cats & Tats @JimAndMickey Show w/ @JimGeraghty  @TMZLive Guest #TJAMS #NewRulesNewRight"	""	"Where I need to be"	0.0	0.0	""	"2008-12"	20217.0	8912.0	300317.0	219.0	726.0
19877680	1.0	"Eye on Politics"	"EyeOnPolitics"	"Conservative, Business Owner, Digital Strategist, Consultant, Blogger, Foodie, Traveler and Taxpayer. I have a love/hate relationship with politics. #TCOT"	""	"Minneapolis, MN"	44.97997	-93.26384	"Minneapolis"	"2009-02"	17868.0	12278.0	53052.0	1239.0	642.0
230568536	0.0	"Don Smith"	"TheRepublican33"	"Ex Regular soldier - Senior Prison officer for 25 years.   6-children, 24-grandchildren and 16-great-grandchildren.  Married for 63 years to Jeanie. XXX"	""	"IoW  UK"	50.66667	-1.33333	"Isle of Wight"	"2010-12"	118.0	226.0	2396.0	15.0	2.0
248995042	0.0	"Layth"	"L4YTH"	"NBA free agent | https://t.co/6730C2DkoZ | Bernie Sanders #NotMeUs"	""	""	""	""	""	"2011-02"	781.0	353.0	27480.0	4406.0	2.0
895314493	1.0	"Haley-E"	"halessss_15"	"real life Leslie Knope & Chase is my Ben Wyatt CTX '19 #Bernie2016 #BlackLivesMatter"	""	""	""	""	""	"2012-10"	297.0	199.0	8704.0	14946.0	2.0
406068993	0.0	"Candidate Issues"	"Run4Congress"	"All USA Citizens need to get involved at their local/county/state/federal governmental levels to run for office, or elect persons who will reduce govmt spending"	""	"California"	30.0	-115.0	"Estado de Baja California"	"2011-11"	956.0	1741.0	7196.0	578.0	28.0
64302962	0.0	"Pitt Griffin"	"pittgriffin"	"Think rationally. Act humanely. Love thy neighbor. Liberal capitalist I Humanist. Satire is a gift from God."	""	"United States"	39.76	-98.5	"United States"	"2009-08"	10726.0	6599.0	30212.0	8463.0	246.0
1011766976	1.0	"Billary 2016"	"Billary2016"	"Elect Hillary in 2016!!   Equal and Human Rights Activist.  Peace on Earth.  Love to laugh.  Be kind to animals.  #UniteBlue"	""	""	""	""	""	"2012-12"	1725.0	1979.0	186.0	""	54.0
4141559359	1.0	"Jeb Bush"	"FatherJebBush"	""	""	""	""	""	""	"2015-11"	23.0	31.0	212.0	26.0	""
58670024	1.0	"Avon Democrats"	"avondems"	"The Official Site of the Democrats in Avon, CT. Committed to making Avon one of the best places to live, work & go to school. Like us at https://t.co/HzF0YxnLYw"	""	"Avon, CT"	41.80982	-72.83065	"Avon"	"2009-07"	113.0	133.0	139.0	51.0	6.0
2497157000	0.0	"Liberal Soldier"	"edhanson41"	"Charismatic Sophisticated Intelligent Individual . PhD Child Psychology"	""	" Minnesota"	46.25024	-94.25055	"Minnesota"	"2014-05"	556.0	743.0	945.0	793.0	6.0
150135224	1.0	"Erika Andiola"	"ErikaAndiola"	"Proud Undocumented and Unafraid Mexican-American. Organizer and fighter. National Latinx Press Secretary for Presidential Candidate @BernieSanders"	""	"Burlington, VT"	44.47588	-73.21207	"Burlington"	"2010-05"	11108.0	1951.0	9938.0	1224.0	284.0
93152866	1.0	"Dorothy Graham"	"DorothyGraham"	"Software testing consultant"	""	"Macclesfield UK"	53.26023	-2.12564	"Macclesfield"	"2009-11"	1457.0	64.0	516.0	21.0	55.0
100554315	1.0	"Sarah Driscoll"	"DriscollSarah"	"♡ Temple University '17 ♡ @CherryCrusade ♡ You cannot control the things that happen, but you can control your attitude towards them. ♡ Vote @MarcoRubio"	""	"Dunder Mifflin"	0.0	0.0	""	"2009-12"	231.0	238.0	5906.0	1034.0	21.0
21137449	1.0	"Republican Renewal"	"RepublicanRenew"	"IT IS TIME to renew our Party. Together we can make the Republican Party stronger than ever."	""	"Las Vegas, Nevada"	36.17497	-115.13722	"Las Vegas"	"2009-02"	2011.0	1843.0	80.0	""	37.0
28362018	0.0	"Clinton Adkins"	"Clint_Adkins"	"Vocalist of Dreamcult"	""	"Ashland KY"	38.47841	-82.63794	"Ashland"	"2009-04"	632.0	694.0	171.0	393.0	7.0
624774427	0.0	"Emily Flitter"	"FlitterOnFraud"	"@Reuters reporter covering Donald #Trump's 2016 presidential bid. Florida native. Follow me and you'll occasionally have to endure commentary on the NY Rangers."	True	""	""	""	""	"2012-07"	3756.0	664.0	8623.0	402.0	200.0
501170062	1.0	"Elitist Liberal Scum"	"ElitistLibScum"	"We came here to chew bubble gum and kick ass and we are all out of bubble gum. We are Elitist Liberal Scum. Don't hate us because we are smarter than you."	""	""	""	""	""	"2012-02"	824.0	1120.0	7183.0	385.0	28.0
2926366047	0.0	"PatriotDreamer ✝ ✡"	"PatriotDreamer1"	"#CriticalThinker #Constitutionalist #2A  #MolonLabe #1776 #infidel #oathkeeper #tcot #ccot #CruzCrew #SisterPatriots #pro-Israel I follow Y'shua H'Mashiach"	""	"Everywhere,  USA"	37.66588	-91.84793	"Everywhere Branch"	"2014-12"	1422.0	1618.0	6850.0	7661.0	53.0
387383722	1.0	"Trudy"	"riogreyhound"	"Childfree, Atheist, Introvert, Highly Sensitive Person, Lefty. #INFJ #NM #BreakingBad #BetterCallSaul @BernieSanders"	""	"South Pasadena, CA"	34.11612	-118.15035	"South Pasadena"	"2011-10"	569.0	527.0	30084.0	12045.0	60.0
